"w","sum_pop","prop_immune","prop_inf","pF","pfKid","pfSub","pfAdu","pmKid","pmSub","pmAdu","pop_growth","tenyr_growth","set"
1300,230.428152593952,0,0,0.599485158679424,0.0998951349088321,0.0814591151177373,0.418130908652854,0.0998951349088321,0.080835354304936,0.219784352106808,4.61389849629575,0.53140599552242,12
1300,18479.0165320672,0,0,0.558828985273272,0.146123804978237,0.1065127425966,0.306192437698435,0.146123804978237,0.1065127425966,0.188534467151891,370.062701549707,0.096558134664584,13
1300,6354.10530164003,0,0,0.538112996573505,0.135152675077912,0.112335056767202,0.290625264728391,0.135152675077912,0.112284768957604,0.214449559390979,127.212409565838,0.149509937152497,14
1300,2209795.5349376,0,0,0.506216648450701,0.136166023874248,0.0985559601255997,0.271494664450854,0.136166023874248,0.098518618242526,0.259098709432525,44223.4677965044,0.0148314434368722,15
1300,3386.65654621974,0,0,0.519508498696012,0.0860202375225997,0.076070715668654,0.357417545504759,0.0860202375225997,0.076070715668654,0.318400548112734,67.7805340731523,0.191248164411901,16
1300,68119.2046214679,0,0,0.564712081933331,0.127538042217726,0.104540591047538,0.332633448668067,0.127538042217726,0.104467505798031,0.203282370050912,1365.08270354854,0.0560268731260684,17
1300,1138.26026435554,0,0,0.633057176196976,0.131688552036565,0.106136992598155,0.395231631562255,0.131688552036565,0.102789815702458,0.132464456064001,22.802431077609,0.27505430070738,18
1300,782369.904877347,0,0,0.595647640385792,0.156061645153968,0.12341180237343,0.316174192858394,0.156061645153968,0.120220198180491,0.128070516279749,15660.2078164502,0.0213867873487242,19
1300,1026325.3003034,0,0,0.532894216544245,0.129042269220556,0.100024243025665,0.303827704298024,0.129042269220556,0.100024243025665,0.238039271209534,20547.9662073428,0.0196805241889423,20
1300,20973.5408756716,0,0,0.479384962792526,0.120740768382501,0.0972985626764901,0.261345631733535,0.120740768382501,0.0972985626764901,0.302575706148483,420.278429787146,0.0966698975863212,21
1300,18221.7298276647,0,0,0.507275390240645,0.109682983117899,0.0864424877568069,0.311149919365938,0.109682983117899,0.0864424877568069,0.296599138884649,364.807488491101,0.0992236589258032,22
1300,51526.9164619054,0,0,0.593050989362805,0.138124069639765,0.102963665939988,0.351963253783051,0.138124069639765,0.102963665939988,0.165861275057441,1032.12650742568,0.0616933866007931,23
1300,353940.087437167,0,0,0.503735176479541,0.117262375917787,0.0933412163044245,0.29313158425733,0.117262375917787,0.0933113208720147,0.285691126730657,7094.78185860984,0.0305845537147267,24
1300,33562.1026519204,0,0,0.551575774740899,0.163928589778861,0.128619249007362,0.259027935954676,0.163928589778861,0.125745532794827,0.158750102685413,672.100601486112,0.077730820060342,25
1300,104352.557578059,0,0,0.462688149383288,0.109504552937934,0.0917970650618694,0.261386531383485,0.109504552937934,0.0919817090666614,0.335825588612116,2087.38399809588,0.0513666834423023,26
1300,104120.810284701,0,0,0.628694903391513,0.152770853031822,0.117330788848125,0.358593261511565,0.152770853031822,0.116398386468778,0.102135857107886,2086.3016239896,0.0454116025414824,27
1300,50379.185429586,0,0,0.573721742286637,0.125805547140644,0.101571091078192,0.3463451040678,0.125805547140644,0.101545197579227,0.198927512993491,1009.56918082558,0.0629024218074184,28
1300,143.698126032531,0,0,0.587158536839918,0.135025618865916,0.119000804443273,0.333132113530729,0.135025618865916,0.116358556921439,0.161457287372726,2.8769657961002,0.660102092790706,29
1300,42.1126331405814,0,0,0.50730295211031,0.0933542634103047,0.0871658493726432,0.326782839327363,0.0933542634103047,0.0871658493726432,0.312176935106742,0.843278040904188,1.12361647337127,30
1300,9.83207223978757,0,0,0.589888313147643,0.110333062548736,0.0979007958294231,0.381654454769484,0.110333062548736,0.0975054547190891,0.202273169584531,0.196948951925717,1.8921108158259,31
1300,617128.951809114,0,0,0.575307424479989,0.146482980711507,0.104674150539374,0.324150293229108,0.146482980711507,0.104674150539374,0.17353544426913,12376.6433256123,0.0231618999182924,32
1300,222643.680060787,0,0,0.506828237232182,0.136969802421656,0.108558351021677,0.26130008378885,0.136969802421656,0.108558351021677,0.247643609324486,4455.62839282704,0.0375654351324913,33
1300,7284.92535510228,0,0,0.631709392294464,0.131354563172069,0.110219315786227,0.390135513336168,0.131354563172069,0.110219315786227,0.12671672874724,145.873324244419,0.131622062048621,34
1300,1.75709019307639,0,0,0.657785534953762,0.125629934888877,0.111508529286927,0.420647070777959,0.125629934888877,0.107985131090543,0.108599399066819,0.0351787197003647,3.61175842256031,35
1300,29676849.3932343,0,0,0.592442875825868,0.163691683740228,0.119101466348248,0.309649725737391,0.163691683740228,0.119101466348248,0.124763974085655,594303.50049443,0.00492992353156747,36
1300,49007.2855680345,0,0,0.575494127198036,0.15267786136605,0.115183921113355,0.307632344718631,0.15267786136605,0.115183921113355,0.156644090322559,982.121967519021,0.06384723396908,37
1300,1193.66439925752,0,0,0.477930709966462,0.0980889364797309,0.0829454279951448,0.296896345491586,0.0980889364797309,0.0829454279951448,0.341034925558662,23.8942588020146,0.302775586539522,38
1300,15196.6995999784,0,0,0.538019231219123,0.116656639679771,0.0972078005419492,0.324154790997403,0.116656639679771,0.0969177489029515,0.248406380198154,304.382739238533,0.104022960206658,39
1300,380515.221570442,0,0,0.549282895053985,0.160532560573465,0.126219258723939,0.262531075756581,0.160532560573465,0.126219258723939,0.16396528564861,7616.73521690299,0.0293478538450035,40
1300,11815.0749137296,0,0,0.647323937171251,0.103674607399703,0.082298425537322,0.461350904234226,0.103674607399703,0.081973603473395,0.167027851955651,236.484402808207,0.107221315333747,41
1300,35818.1749163122,0,0,0.596263038911473,0.10963889586557,0.0896974322583194,0.396926710787584,0.10963889586557,0.0889237606295573,0.205174304593399,716.807649558668,0.0708089330217467,42
1300,36417474.9382812,0,0,0.529526338137922,0.157623585406075,0.114997392538898,0.256905360192949,0.157623585406075,0.114903905240357,0.197946171215646,729268.46553271,0.00477536399286511,43
1300,266031.147812771,0,0,0.56917612516802,0.148630142220146,0.109912890342673,0.310633092605201,0.148630142220146,0.109426715791358,0.172767016820476,5324.31455952313,0.0329094364183732,44
1300,22064.3840071806,0,0,0.572680622725393,0.110511137387134,0.0863343537427402,0.375835131595519,0.110511137387134,0.0860154604256249,0.230792779461847,441.701586602112,0.0875612807654698,45
1300,4696.62444616576,0,0,0.536947741377151,0.107562577148208,0.0853208835854412,0.344064280643502,0.107562577148208,0.0853208835854412,0.270168797889201,94.0161769228975,0.167015033378334,46
1300,10251385.0406131,0,0,0.57716779332458,0.170395585774456,0.115375642976516,0.291396564573608,0.170395585774456,0.112213937064716,0.140222683836248,205329.957131517,0.00756698124429527,47
1300,8048.38202326892,0,0,0.570979051771045,0.0969857201058201,0.0812190386211416,0.392774293044083,0.0969857201058201,0.0812190386211416,0.250816189501994,161.197532704404,0.132075703760342,48
1300,184136641.553297,0,0,0.522005224723682,0.162581140531135,0.113088940162693,0.246335144029855,0.162581140531135,0.113077258363635,0.202336376381548,3688485.51939417,0.00249799866166991,49
1300,55621.7866797551,0,0,0.552921751340494,0.135522430671711,0.112845998303031,0.304553322365752,0.135522430671711,0.11282021380078,0.198735604187014,1113.0195715109,0.0622611064388443,50
1300,28503.7959534285,0,0,0.619263341592551,0.14404957644044,0.115512105305961,0.35970165984615,0.14404957644044,0.114465529354511,0.122221552612498,571.003492577355,0.076719762753793,51
1300,8315522.96798766,0,0,0.525820413496228,0.131658791682347,0.0999909661173805,0.294170655696501,0.131658791682347,0.0999421330736072,0.242578661747818,166479.761735651,0.00848540365485784,52
1300,126.515339595173,0,0,0.442447526671589,0.0837885067474608,0.0759796331145512,0.282679386809577,0.0837885067474608,0.0759796331145512,0.397784333466399,2.53341886176965,0.76736444393328,53
1300,10007.4594955698,0,0,0.60436904672672,0.140259368030893,0.109773496863678,0.354336181832149,0.140259368030893,0.109460119117243,0.145911466125145,200.381107358722,0.117749741737063,54
1300,315.731039491893,0,0,0.659211198074254,0.100088450347127,0.0840617436565995,0.475061004070528,0.100088450347127,0.0839476818205804,0.156752669758039,6.3250813375797,0.450306185550646,55
1300,16894.3021815309,0,0,0.641523877978141,0.157077566872721,0.119534518140276,0.364911792965145,0.157077566872721,0.11356812235269,0.0878304327964473,338.370636642875,0.0937010553821324,56
1300,2.32546447657448,0,0,0.594709497266967,0.0958793366340184,0.0846725354457848,0.414157625187164,0.0958793366340184,0.0846725354457848,0.22473863065323,0.0465436830569718,3.37357074058215,57
1300,2592.96330702692,0,0,0.545114323205113,0.116331689427826,0.0938822831398213,0.334900350637466,0.116331689427826,0.0938822831398213,0.24467170422724,51.9236536861135,0.211163026301352,58
1300,783734.891152475,0,0,0.53491878529188,0.16226425422102,0.11272543191455,0.259929099156309,0.16226425422102,0.11272543191455,0.19009152857255,15696.8651168816,0.0222795625960853,59
1300,24913.1169357857,0,0,0.534106584756736,0.161722895884354,0.120953615505326,0.251430073367056,0.161722895884354,0.120953615505326,0.183216903853584,498.700746688721,0.087322692072826,60
1300,11530.4390672151,0,0,0.558830407755632,0.134382866834844,0.111686597989451,0.312760942931337,0.134382866834844,0.111686597989451,0.195100127420072,230.891999260983,0.116243471322094,61
1300,23566.1410521426,0,0,0.525972135906546,0.116276228736346,0.0945976169776109,0.315098290192589,0.116276228736346,0.0944175712398378,0.26333406411727,471.434468906288,0.0884747459156642,62
1300,25200.5178064958,0,0,0.611006172741877,0.149334991092691,0.10908126870556,0.352589912943626,0.149334991092691,0.10908126870556,0.130577567459872,504.172770643388,0.0817904729839578,63
1300,1188.97272356785,0,0,0.590364232825479,0.104523585303345,0.0864374405802977,0.399403206941836,0.104523585303345,0.0864374405802977,0.218674741290878,23.8006951147405,0.278430856215905,64
1300,87232.0612821424,0,0,0.47517122492102,0.145697361310237,0.111381613485665,0.218092250125118,0.145697361310237,0.111381613485665,0.267749800283078,1748.081981473,0.055919214590363,65
1300,583679.820036581,0,0,0.628650465296688,0.152853456824575,0.115051956513064,0.360745051959049,0.152853456824575,0.10978988775239,0.108706190126348,11696.0340612228,0.0228090636649792,66
1300,5.24792503512342,0,0,0.457967827049687,0.0765505669660598,0.0713343298708617,0.310082930212766,0.0765505669660598,0.0715983805500385,0.393883225434214,0.105079218346714,2.68625507617616,67
1300,3526668.04021363,0,0,0.533658382101747,0.148399703110609,0.110862795765975,0.274395883225164,0.148399703110609,0.110643193685048,0.207298721102596,70584.8988274292,0.0121475754919158,68
1300,374.769226073817,0,0,0.625989119813655,0.108497756741297,0.100343828759584,0.417147534312774,0.108497756741297,0.0971159269088992,0.168397196536148,7.50526467197952,0.429257297318799,69
1300,20892.7357693782,0,0,0.599306134003236,0.150582887137234,0.119174334290061,0.329548912575941,0.150582887137234,0.117565320349115,0.132545658510415,418.479762215863,0.0893488841426905,70
1300,830835.406197616,0,0,0.549328611689014,0.13698589401271,0.0987251531745796,0.313617564501725,0.13698589401271,0.0987251531745796,0.214960341123696,16643.1777210763,0.0209590358820984,71
1300,73.7002113708493,0,0,0.484501868434341,0.0801417921716322,0.0743186945155554,0.330041381747153,0.0801417921716322,0.0743852668435042,0.360971072550523,1.47481665344039,0.913007786760907,72
1300,99.891624721028,0,0,0.565545655410621,0.115176397998191,0.0943053482131622,0.356063909199268,0.115176397998191,0.0943053482131622,0.224972598378026,1.99928439048685,0.76326746290767,73
1300,13807.9671005637,0,0,0.631421073818537,0.150989720288203,0.11997239585678,0.360458957673554,0.150989720288203,0.114023698779933,0.103565507113328,276.464173708285,0.101883323716944,74
1300,60998.9841472737,0,0,0.52686103099265,0.13140205813543,0.10644708160305,0.28901189125417,0.13140205813543,0.106305610334457,0.235431300537463,1221.4810728998,0.0608844568269988,75
1300,1.21633558407027,0,0,0.511452790096959,0.103119115056454,0.0898010859929895,0.318532589047516,0.103119115056454,0.0897190578715751,0.295709036975012,0.0243557258395136,4.66463688978669,76
1300,21.7749773721608,0,0,0.476904320406572,0.0803471363156654,0.0693489579085673,0.327208226182339,0.0803471363156654,0.0693489579085673,0.373399585369195,0.435903336013764,1.50502263839423,77
1300,579.292054732444,0,0,0.644960753005196,0.122997919754533,0.106039607128104,0.415923226122559,0.122997919754533,0.105825504448868,0.126215822791404,11.5998644401094,0.358508842229075,78
1300,53746.2827697013,0,0,0.503185274282848,0.133005266425841,0.0979040458745371,0.27227596198247,0.133005266425841,0.0979040458745371,0.265905413416773,1076.44632269397,0.0660189147472643,79
1300,31719.2377086723,0,0,0.487652193406456,0.115450766939481,0.0955487620295014,0.276652664437474,0.115450766939481,0.0955487620295014,0.301348277624561,634.849858562289,0.0825843758548963,80
1300,189776.310713109,0,0,0.615833216834374,0.132322703361475,0.0989597026037582,0.384550810869141,0.132322703361475,0.0989597026037582,0.152884377200392,3798.09420833083,0.0358905726407687,81
1300,8383.88754369427,0,0,0.602227771378041,0.159725292428579,0.122679356157551,0.319823122791911,0.159725292428579,0.122590778835323,0.115456157358057,167.963828092218,0.127200691397365,82
1300,1684.36902009556,0,0,0.582453593215106,0.155172759363432,0.124362813525314,0.30291802032636,0.155172759363432,0.124362813525314,0.138010833896149,33.7401949520802,0.247888870814323,83
1300,30.9331316899875,0,0,0.454186733673562,0.0816251913283676,0.0723514286706122,0.300210113674582,0.0816251913283676,0.0724775513452246,0.391710523652846,0.619576898580791,1.33592025313283,84
1300,3129.86907415086,0,0,0.594578836391924,0.100254084322867,0.0873851671792663,0.406939584889791,0.100254084322867,0.0873851671792663,0.217781912105943,62.7159979450385,0.187281130403954,85
1300,539916.82454557,0,0,0.474165825919183,0.157357321503594,0.116688294654249,0.20012020976134,0.157357321503594,0.116688294654249,0.251788557922974,10819.217996326,0.0270699219236651,86
1300,166.340286795281,0,0,0.501108200528235,0.10629729897088,0.0947510768372003,0.300059824720154,0.10629729897088,0.0947502734601913,0.297844227040694,3.33261131078978,0.655284568198061,87
1300,1261.08036422309,0,0,0.56717761991824,0.108551659870091,0.0937813483252764,0.364844611722872,0.108551659870091,0.0936820828636625,0.230588637348006,25.2567499160584,0.275533954516092,88
1300,2.2852194141343,0,0,0.601137997981136,0.102375388003509,0.096378700045958,0.402383909931669,0.102375388003509,0.0960912230698386,0.200395390945516,0.045803114629503,3.36752356743913,89
1300,1730.08465558843,0,0,0.621770612567729,0.131033945564513,0.108070082883139,0.382666584120077,0.131033945564513,0.108070082883139,0.139125358984618,34.6341735023513,0.234820185218885,90
1300,20320.7255652963,0,0,0.618904816698193,0.130051702170929,0.102246641128651,0.386606473398613,0.130051702170929,0.101964491576766,0.149078989554112,406.84911779246,0.087941082400822,91
1300,9114527.4151767,0,0,0.592375961690374,0.183098270170819,0.128783800930285,0.280493890589269,0.183098270170819,0.126907707456885,0.0976180606819224,182546.640922646,0.00792752195881402,92
1300,393.367074163789,0,0,0.583611475707155,0.135400534354408,0.112222080645142,0.335988860707605,0.135400534354408,0.111826427902739,0.169161562035698,7.86975102183514,0.436245928140109,93
1300,45628177.5682147,0,0,0.515529217613302,0.148049729974896,0.10770297771758,0.259776509920826,0.148049729974896,0.107612226066246,0.228808826345555,914026.178826037,0.00440001248254019,94
1300,2931.98152031081,0,0,0.543379203642373,0.128949989263431,0.0996028094612914,0.314826404917651,0.128949989263431,0.0996028094612914,0.228067997632904,58.6953773845229,0.201872565863173,95
1300,1768954.73411371,0,0,0.566328461806703,0.137272399436845,0.109269712201707,0.31978635016815,0.137272399436845,0.109239245397454,0.187159893358999,35397.6130255227,0.0152558158818856,96
1300,40453.4548866129,0,0,0.584987076407011,0.15674954681031,0.116679246670266,0.311558282926435,0.15674954681031,0.115891714633592,0.142371662149087,810.465957316765,0.0692836260452818,97
1300,752.386254924756,0,0,0.590505350309305,0.143542959647446,0.111589096598151,0.335373294063708,0.143542959647446,0.10866016589354,0.15729152414971,15.0657263295448,0.339264173198946,98
1300,1.00597642796303,0,0,0.461033096926302,0.076005234417409,0.0740834463569589,0.310944416151934,0.076005234417409,0.0740834463569589,0.38887822229933,0.020165058024402,5.21162626733499,99
1300,75602.2583914023,0,0,0.587732886525733,0.147371224356403,0.117512720487275,0.322848941682055,0.147371224356403,0.117512720487275,0.14738316863059,1512.78562551508,0.0537967008719963,100
1300,2347.07684860809,0,0,0.456982760904027,0.0790741061083479,0.065073590062506,0.312835064733173,0.0790741061083479,0.0653288635158051,0.39861426947182,46.9800176661975,0.234082846552034,101
1300,134503.338598843,0,0,0.657020521724122,0.134380513354912,0.107821286372702,0.414818721996509,0.134380513354912,0.10753758583628,0.101061379084686,2691.88747828288,0.0401072390737096,102
1300,551821.561488156,0,0,0.606946234301072,0.142736671822417,0.115181772505352,0.349027789973304,0.142736671822417,0.114808001399461,0.135509092477051,11042.922338065,0.0237211893659129,103
1300,405.614357738931,0,0,0.598778059994992,0.11774462620417,0.0970099552689914,0.384023478521831,0.11774462620417,0.0970099552689914,0.186467358531847,8.12454376390779,0.425054663859677,104
1300,3054801.84677316,0,0,0.512039706061315,0.142150728650431,0.102745143060704,0.26714383435018,0.142150728650431,0.102571955829236,0.243237609459018,61139.0769084599,0.0129705423240769,105
1300,3261714.85206436,0,0,0.519380874816755,0.121517167762742,0.0931537358509261,0.304709971203087,0.121517167762742,0.0931487360664082,0.265953221354094,65288.5990393331,0.0123256157799278,106
1300,6033.86024994557,0,0,0.596361321524135,0.151032786987096,0.11845514686516,0.326873387671879,0.151032786987096,0.11845514686516,0.134150744623609,120.818381741012,0.147267145838202,107
1300,137557.351230452,0,0,0.565073582295158,0.118855668962108,0.088038215564186,0.358179697768864,0.118855668962108,0.088038215564186,0.228032533178548,2753.4336657557,0.0422985575798444,108
1300,94048.7165666484,0,0,0.515576016405646,0.122362757787104,0.0968478829648275,0.296365375653715,0.122362757787104,0.0968478829648275,0.265213342842422,1882.74096833892,0.0517171352297182,109
1300,137.607394763652,0,0,0.535019541926989,0.104389240574782,0.0896739155317795,0.340956385820427,0.104389240574782,0.0896739155317795,0.270917301966449,2.75408524765979,0.683991895589166,110
1300,2234.296574052,0,0,0.598606049226109,0.112985792517431,0.0903775506039635,0.395242706104714,0.112985792517431,0.0903775506039635,0.198030607652496,44.7753207040574,0.214822233030265,111
1300,705336.625939469,0,0,0.555173598075413,0.141533688922749,0.109244207944001,0.304395701208663,0.141533688922749,0.109244207944001,0.194048505057837,14122.843445081,0.0222939000552947,112
1300,5174.56535361927,0,0,0.516723810181427,0.113462698487914,0.0956230148350781,0.307638096858435,0.113462698487914,0.0956230148350781,0.274190476495581,103.608897286325,0.165287848238722,113
1300,404.618610569685,0,0,0.485381207870502,0.118595694374718,0.0952806096299894,0.271504903865795,0.118595694374718,0.0952806096299894,0.30074248812479,8.10440621224533,0.469709916726911,114
1300,933539.813295233,0,0,0.562741218576433,0.169459456274377,0.118290688824647,0.274991073477409,0.169459456274377,0.118160842047019,0.14963848310217,18689.460324143,0.0201377482139764,115
1300,364.782766106028,0,0,0.638016288308213,0.132982428471971,0.112639251743878,0.392394608092364,0.132982428471971,0.109690379754955,0.119310903464861,7.30024013045877,0.432566337482178,116
1300,5745.94264369766,0,0,0.497649018255433,0.138653502856949,0.111528834794938,0.247466680603546,0.138653502856949,0.111528834794938,0.25216864409268,114.994610442573,0.161487950771245,117
1300,29351.7232009088,0,0,0.473516167964016,0.107588860411936,0.0898989927346202,0.27602831481746,0.107588860411936,0.0899801879984266,0.328914783625621,587.984518412383,0.0848814086458474,118
1300,48.7706334792044,0,0,0.530622205689896,0.10218305910265,0.0918757478588799,0.336563398728366,0.10218305910265,0.0915888017350154,0.275605933472438,0.976211492537474,1.04365890547157,119
1300,46215988.6967648,0,0,0.512755174550318,0.158639220190021,0.113796159752145,0.240319794608151,0.158639220190021,0.113796159752145,0.214809445507516,925436.396281358,0.00436186415710392,120
1300,32583.9394202695,0,0,0.492282898748217,0.119332724263513,0.087635789936767,0.285314384547937,0.119332724263513,0.0876454497992207,0.30073892718905,652.854552200573,0.0803203168170641,121
1300,1173.00824240857,0,0,0.652157033517172,0.120939822387808,0.1002639107524,0.430953300376964,0.120939822387808,0.0993501702984877,0.127552973796532,23.4825084302914,0.269147044626036,122
1300,74788.9195504251,0,0,0.493102290729253,0.123191552607954,0.0999139360505868,0.269996802070712,0.123191552607954,0.0999991787927717,0.283706977870021,1496.83902121373,0.0574703182910797,123
1300,255.18808576987,0,0,0.663348189410869,0.108543454314636,0.0942226508667085,0.460582084229524,0.108543454314636,0.0942226508667085,0.133885705407786,5.10584643347524,0.491641274706129,124
1300,4393.4281451205,0,0,0.608054187679927,0.142072453339403,0.11239086395493,0.353590870385593,0.142072453339403,0.11239086395493,0.13748249502574,87.9158147872568,0.163377070747379,125
1300,588924.417358055,0,0,0.459219694554211,0.128537049147074,0.101793642328742,0.228889003078396,0.128537049147074,0.101927787308718,0.310315468989998,11793.9763169388,0.0258803768178356,126
1300,4471.71880826543,0,0,0.597071697113644,0.138811066289575,0.113974210795169,0.344286420028899,0.138811066289575,0.113466388487442,0.150650848109339,89.5598651956362,0.164936535884731,127
1300,20103.2101806966,0,0,0.58590448409798,0.137119603383344,0.109394007189436,0.339390873525199,0.137119603383344,0.109394007189436,0.167581905329239,402.306308373097,0.0908675170877647,128
1300,59686.2327892846,0,0,0.560453777063921,0.14724940816659,0.118071012312628,0.295133356584703,0.14724940816659,0.118071012312628,0.174225802456862,1194.23439452403,0.0602120873905256,129
1300,477.636033666221,0,0,0.587447942917858,0.116298838213003,0.095424447845697,0.375724656859158,0.116298838213003,0.0940247854991155,0.202228433370023,9.55853731499405,0.40130835884016,130
1300,26571.1069997537,0,0,0.548634944408598,0.11667295488885,0.0953359828615079,0.336626006658241,0.11667295488885,0.0952587975335383,0.239433303169014,532.239753022028,0.0830402705952135,131
1300,32.2943628436084,0,0,0.464824164827305,0.0983313516785747,0.0895162861710268,0.276976526977704,0.0983313516785747,0.0895162861710268,0.347328197323093,0.646668709128226,1.29821375275241,132
1300,9.27050829371202,0,0,0.592175094652546,0.0968687359565282,0.08760670776282,0.407699650933198,0.0968687359565282,0.08760670776282,0.223349461628106,0.185580672821896,1.9281688442622,133
1300,5550599.25912591,0,0,0.488881319726768,0.152437281601707,0.112133093712254,0.224310944412807,0.152437281601707,0.112442923889114,0.246238474782411,111205.422073777,0.0104285966111614,134
1300,110482.23585825,0,0,0.525810502276617,0.141341372938011,0.102877695018169,0.281591434320437,0.141341372938011,0.102877695018169,0.229970429767202,2211.48167571373,0.0483837529518873,135
1300,8232.07780023521,0,0,0.604215792119607,0.138710314386792,0.11305233891252,0.352453138820295,0.138710314386792,0.11305233891252,0.144021554581082,164.786863099648,0.128095666436282,136
1300,359.400848461111,0,0,0.561145718984171,0.117456128808942,0.0959332481017092,0.34775634207352,0.117456128808942,0.0950468783135083,0.226351273893378,7.19827526919005,0.458307554825959,137
1300,8717.57799414041,0,0,0.547929640836777,0.124144572272135,0.103444577830843,0.320340490733799,0.124144572272135,0.103444577830843,0.224481209060245,174.576841031705,0.129950388611292,138
1300,11892.6352571464,0,0,0.434528641968367,0.10307868279206,0.0810088498260996,0.250441109350208,0.10307868279206,0.0810088498260996,0.381383825413474,237.982107320899,0.126972856903791,139
1300,21611.806504887,0,0,0.580315240784849,0.136806107184732,0.106559508350834,0.336949625249283,0.136806107184732,0.106559508350834,0.176319143679584,432.663615886914,0.0879888624333351,140
1300,8146.61303519948,0,0,0.49297249712809,0.123218719553203,0.096419758588559,0.273334018986328,0.123218719553203,0.096469264964226,0.287339518354481,163.143483919772,0.140759759747104,141
1300,2778.62434755278,0,0,0.590227108506975,0.143791550965107,0.121293747283943,0.325141810257925,0.143791550965107,0.121293747283943,0.144687593243974,55.6465456861961,0.202125092771171,142
1300,21443247.7598573,0,0,0.57353835406639,0.150613776990081,0.113318187329137,0.309606389747171,0.150613776990081,0.113318187329137,0.162529681614392,429240.319321593,0.0057125066173147,143
1300,54417.6391327186,0,0,0.525291830117133,0.149141187380093,0.116477595807708,0.259673046929332,0.149141187380093,0.115733174573974,0.2098338079288,1089.77540217022,0.0643451156242931,144
1300,3266.21292526499,0,0,0.598522780578268,0.119555744460008,0.0979072215427274,0.381059814575532,0.119555744460008,0.0979072215427274,0.184014253418997,65.3956608683606,0.18510924894407,145
1300,328987.711387089,0,0,0.550447225928219,0.126680985100305,0.101769939898971,0.321996300928943,0.126680985100305,0.101769939898971,0.221101849072505,6581.95338713415,0.0301678333858382,146
1300,2169.89674032539,0,0,0.492078625578115,0.110487320938969,0.0934702688899429,0.288121035749203,0.110487320938969,0.0935640201469425,0.303870033335974,43.4222286690376,0.236082592597651,147
1300,166547.707382222,0,0,0.623999534784422,0.133341343757583,0.105178970201814,0.385479220825025,0.133341343757583,0.105178970201814,0.137480151256181,3334.29749259575,0.0376553865593971,148
1300,231150.764893727,0,0,0.600848331245762,0.150164861940155,0.118941362381526,0.331742106924081,0.150164861940155,0.118941362381526,0.130045444432558,4628.82053229009,0.0341903976654266,149
1300,13048.4249020539,0,0,0.55628745165432,0.144009485737476,0.105490755825694,0.306787210091151,0.144009485737476,0.105490755825694,0.19421230678251,261.167664446295,0.110551011609586,150
1300,20283.6781034527,0,0,0.483971075701778,0.101660655369087,0.0851686044107547,0.297141815921936,0.101660655369087,0.0852472911750187,0.329120977754116,406.328444529072,0.0970756384058599,151
1300,107.958449243484,0,0,0.613390793079344,0.135063478270158,0.111768398405519,0.366558916403667,0.135063478270158,0.111768398405519,0.139777330244979,2.16175067048606,0.720391164040951,152
1300,1667622.15919841,0,0,0.56648502140418,0.160801066805204,0.123777500392142,0.281906454206834,0.160801066805204,0.121584763317117,0.1511291484735,33402.059918028,0.0159252300768928,153
1300,20335.7392747751,0,0,0.545760019866441,0.134502796358659,0.11317217068666,0.298085052821122,0.134502796358659,0.113149944886411,0.206587238888489,407.013408925681,0.0929355068781361,154
