"";"w";"sum_pop";"prop_immune";"pR_noIm";"prop_inf";"pF";"pfKid";"pfSub";"pfAdu";"pmKid";"pmSub";"pmAdu";"pop_growth";"tenyr_growth"
"2213";1300;247618,955498117;0;0;0;0,599670851913523;0,599670851913523;0,599670851913523;0,599670851913523;0,400329148086477;0,400329148086477;0,400329148086477;4957,19888009302;30,5306511394554
"2214";1300;8937,28863062769;0;0;0;0,549946916466405;0,549946916466405;0,549946916466405;0,549946916466405;0,450053083533595;0,450053083533595;0,450053083533595;179,013534409673;7,75083264349123
"2215";1300;238,779154609037;0;0;0;0,561319662532848;0,561319662532848;0,561319662532848;0,561319662532848;0,438680337467152;0,438680337467152;0,438680337467152;4,78175212279797;1,84149267488043
"2216";1300;269269,788061559;0;0;0;0,515945346245618;0,515945346245618;0,515945346245618;0,515945346245618;0,484054653754382;0,484054653754382;0,484054653754382;5390,68195045293;29,1986877510035
"2217";1300;54074,6533690136;0;0;0;0,597107356129747;0,597107356129747;0,597107356129747;0,597107356129747;0,402892643870253;0,402892643870253;0,402892643870253;1083,46878001433;16,6278552125128
"2218";1300;87565,8706022087;0;0;0;0,585142009274057;0,585142009274057;0,585142009274057;0,585142009274057;0,414857990725943;0,414857990725943;0,414857990725943;1753,4536624891;20,0642841492745
"2219";1300;262230,755696329;0;0;0;0,56731997201791;0,56731997201791;0,56731997201791;0,56731997201791;0,43268002798209;0,43268002798209;0,43268002798209;5251,35409631209;29,716456017123
"2220";1300;1922,61200090719;0;0;0;0,596547806130456;0,596547806130456;0,596547806130456;0,596547806130456;0,403452193869544;0,403452193869544;0,403452193869544;38,4803638804228;4,3022561485064
"2221";1300;23600,104879747;0;0;0;0,590383488359631;0,590383488359631;0,590383488359631;0,590383488359631;0,409616511640369;0,409616511640369;0,409616511640369;472,394066652748;11,8050627542982
"2222";1300;632,655828759432;0;0;0;0,58615575464122;0,58615575464122;0,58615575464122;0,58615575464122;0,41384424535878;0,41384424535878;0,41384424535878;12,6664223006044;2,79936576451812
"2223";1300;61,2362738081642;0;0;0;0,571973047932176;0,571973047932176;0,571973047932176;0,571973047932176;0,428026952067824;0,428026952067824;0,428026952067824;1,22664750000202;1,07997134468807
"2224";1300;553290,40816986;0;0;0;0,50277571032499;0,50277571032499;0,50277571032499;0,50277571032499;0,49722428967501;0,49722428967501;0,49722428967501;11081,6487936949;38,2063281460637
"2225";1300;2,68115679543122;0;0;0;0,488902573013595;0,488902573013595;0,488902573013595;0,488902573013595;0,511097426986405;0,511097426986405;0,511097426986405;0,0537062862476237;0,292322721953085
"2226";1300;19010120,1726919;0;0;0;0,593395239999728;0,593395239999728;0,593395239999728;0,593395239999728;0,406604760000272;0,406604760000272;0,406604760000272;380599,895380519;172,106012762352
"2227";1300;7570106,34439099;0;0;0;0,588028387676708;0,588028387676708;0,588028387676708;0,588028387676708;0,411971612323292;0,411971612323292;0,411971612323292;151617,102188892;116,685779178683
"2228";1300;333,45290674493;0;0;0;0,580171376480109;0,580171376480109;0,580171376480109;0,580171376480109;0,419828623519891;0,419828623519891;0,419828623519891;6,67581769108304;2,10577664067646
"2229";1300;295878,344280426;0;0;0;0,491859706640984;0,491859706640984;0,491859706640984;0,491859706640984;0,508140293359016;0,508140293359016;0,508140293359016;5930,96087244049;29,9795985401256
"2230";1300;5094,14955963897;0;0;0;0,560458106979862;0,560458106979862;0,560458106979862;0,560458106979862;0,439541893020138;0,439541893020138;0,439541893020138;101,992037435886;6,19311930139282
"2231";1300;5,68138824135378;0;0;0;0,485133762846541;0,485133762846541;0,485133762846541;0,485133762846541;0,514866237153459;0,514866237153459;0,514866237153459;0,11376825951728;0,391637722118772
"2232";1300;912,807228855206;0;0;0;0,474841982328347;0,474841982328347;0,474841982328347;0,474841982328347;0,525158017671653;0,525158017671653;0,525158017671653;18,2654006898718;2,97399565787777
"2233";1300;1247,16384849601;0;0;0;0,550928936336909;0,550928936336909;0,550928936336909;0,550928936336909;0,449071063663091;0,449071063663091;0,449071063663091;24,9796577372367;3,5774287293406
"2234";1300;111372,313676533;0;0;0;0,620577860435801;0,620577860435801;0,620577860435801;0,620577860435801;0,379422139564199;0,379422139564199;0,379422139564199;2230,47445240844;22,6499485763091
"2235";1300;916281,823786286;0;0;0;0,548171806069039;0,548171806069039;0,548171806069039;0,548171806069039;0,451828193930961;0,451828193930961;0,451828193930961;18343,5968711489;49,5296512064055
"2236";1300;14109,6531165457;0;0;0;0,537991743351048;0,537991743351048;0,537991743351048;0,537991743351048;0,462008256648952;0,462008256648952;0,462008256648952;282,319423341146;9,12857286643498
"2237";1300;2894116,48466208;0;0;0;0,554200914812512;0,554200914812512;0,554200914812512;0,554200914812512;0,445799085187488;0,445799085187488;0,445799085187488;57933,9626942476;78,1989151295953
"2238";1300;35094,7057449073;0;0;0;0,529410341652128;0,529410341652128;0,529410341652128;0,529410341652128;0,470589658347872;0,470589658347872;0,470589658347872;702,637809128786;13,2883782355102
"2239";1300;1577,51928417706;0;0;0;0,498426845858362;0,498426845858362;0,498426845858362;0,498426845858362;0,501573154141638;0,501573154141638;0,501573154141638;31,583175415509;3,75621749697485
"2240";1300;676,643516938513;0;0;0;0,539250494931709;0,539250494931709;0,539250494931709;0,539250494931709;0,460749505068291;0,460749505068291;0,460749505068291;13,5409128067321;2,74572974023611
"2241";1300;827,686783892865;0;0;0;0,549766886101351;0,549766886101351;0,549766886101351;0,549766886101351;0,450233113898649;0,450233113898649;0,450233113898649;16,5678729524611;3,02059510799697
"2242";1300;2793,54935881201;0;0;0;0,616341081700871;0,616341081700871;0,616341081700871;0,616341081700871;0,383658918299129;0,383658918299129;0,383658918299129;55,9222420999334;5,12027189429061
"2243";1300;54,8582518965551;0;0;0;0,63645497736795;0,63645497736795;0,63645497736795;0,63645497736795;0,36354502263205;0,36354502263205;0,36354502263205;1,09778102586108;1,08198546107297
"2244";1300;91610,9497768083;0;0;0;0,622432037532595;0,622432037532595;0,622432037532595;0,622432037532595;0,377567962467405;0,377567962467405;0,377567962467405;1833,41578250586;20,9507044409682
"2245";1300;6,37346104715268;0;0;0;0,593671433593187;0,593671433593187;0,593671433593187;0,593671433593187;0,406328566406813;0,406328566406813;0,406328566406813;0,127651411499225;0,444492464502451
"2246";1300;3829,71946296803;0;0;0;0,545951392604011;0,545951392604011;0,545951392604011;0,545951392604011;0,454048607395989;0,454048607395989;0,454048607395989;76,6059857511799;5,40730847489251
"2247";1300;1074415,3554693;0;0;0;0,545937360200472;0,545937360200472;0,545937360200472;0,545937360200472;0,454062639799528;0,454062639799528;0,454062639799528;21507,2119725846;51,5258327780699
"2248";1300;563,45567357573;0;0;0;0,624447388644778;0,624447388644778;0,624447388644778;0,624447388644778;0,375552611355222;0,375552611355222;0,375552611355222;11,274486686786;2,69207190329709
"2249";1300;217944,478341103;0;0;0;0,645857840937835;0,645857840937835;0,645857840937835;0,645857840937835;0,354142159062165;0,354142159062165;0,354142159062165;4364,40156768669;30,0787996272445
"2250";1300;139688,487701438;0;0;0;0,582534140047969;0,582534140047969;0,582534140047969;0,582534140047969;0,417465859952031;0,417465859952031;0,417465859952031;2796,86322222309;23,7979041518289
"2251";1300;324,616121384265;0;0;0;0,62608022764785;0,62608022764785;0,62608022764785;0,62608022764785;0,37391977235215;0,37391977235215;0,37391977235215;6,50162183803392;2,19216860167713
"2252";1300;940,800660417531;0;0;0;0,611582349880239;0,611582349880239;0,611582349880239;0,611582349880239;0,388417650119761;0,388417650119761;0,388417650119761;18,8403613944086;3,33006112395159
"2253";1300;13,462946444765;0;0;0;0,559462673725506;0,559462673725506;0,559462673725506;0,559462673725506;0,440537326274494;0,440537326274494;0,440537326274494;0,269611723840177;0,582248535881644
"2254";1300;702,155882981778;0;0;0;0,497377926396549;0,497377926396549;0,497377926396549;0,497377926396549;0,502622073603451;0,502622073603451;0,502622073603451;14,0544773675076;2,70932430677075
"2255";1300;1161,64816433667;0;0;0;0,48362103180527;0,48362103180527;0,48362103180527;0,48362103180527;0,51637896819473;0,51637896819473;0,51637896819473;23,2348596098668;3,24193347275045
"2256";1300;40,7789990002123;0;0;0;0,502025054029473;0,502025054029474;0,502025054029474;0,502025054029474;0,497974945970527;0,497974945970527;0,497974945970527;0,817694918442386;0,871963543958088
"2257";1300;55041,2015929379;0;0;0;0,556629113833016;0,556629113833016;0,556629113833016;0,556629113833016;0,443370886166984;0,443370886166984;0,443370886166984;1101,70996757776;15,8643068262598
"2258";1300;642359,086727061;0;0;0;0,459132950547245;0,459132950547245;0,459132950547245;0,459132950547245;0,540867049452755;0,540867049452755;0,540867049452755;12863,7954909229;39,3277437067878
"2259";1300;8046,77143246664;0;0;0;0,523655498283394;0,523655498283394;0,523655498283394;0,523655498283394;0,476344501716606;0,476344501716606;0,476344501716606;161,082400972191;7,19562359307959
"2260";1300;190,137716992176;0;0;0;0,667695446357866;0,667695446357866;0,667695446357866;0,667695446357866;0,332304553642134;0,332304553642134;0,332304553642134;3,807527364094;1,8233668843964
"2261";1300;148784,937395007;0;0;0;0,525462035928392;0,525462035928392;0,525462035928392;0,525462035928392;0,474537964071608;0,474537964071608;0,474537964071608;2980,46431210731;23,1401032244158
"2262";1300;7483933,41286462;0;0;0;0,526481614401054;0,526481614401054;0,526481614401054;0,526481614401054;0,473518385598946;0,473518385598946;0,473518385598946;149897,625732086;111,740050837211
"2263";1300;38,0795959411523;0;0;0;0,637101729006337;0,637101729006337;0,637101729006337;0,637101729006337;0,362898270993663;0,362898270993663;0,362898270993663;0,762408657362597;0,92965260475524
"2264";1300;179022,258670179;0;0;0;0,641946278077697;0,641946278077697;0,641946278077697;0,641946278077697;0,358053721922303;0,358053721922303;0,358053721922303;3584,94883636308;27,6529463105472
"2265";1300;8985,84600425105;0;0;0;0,524044568332135;0,524044568332135;0,524044568332135;0,524044568332135;0,475955431667865;0,475955431667865;0,475955431667865;179,906624466627;7,47682342063117
"2266";1300;5902,09077832891;0;0;0;0,533239516161995;0,533239516161995;0,533239516161995;0,533239516161995;0,466760483838005;0,466760483838005;0,466760483838005;118,064399737073;6,47271063984419
"2267";1300;505733,690693707;0;0;0;0,487280613958121;0,487280613958121;0,487280613958121;0,487280613958121;0,512719386041879;0,512719386041879;0,512719386041879;10122,5411935901;36,575523056684
"2268";1300;15353,5013189349;0;0;0;0,600844168174777;0,600844168174777;0,600844168174777;0,600844168174777;0,399155831825223;0,399155831825223;0,399155831825223;307,345569408646;10,0731529519408
"2269";1300;1005990,50094409;0;0;0;0,464154962858342;0,464154962858342;0,464154962858342;0,464154962858342;0,535845037141659;0,535845037141659;0,535845037141659;20137,3329039021;47,4298401088743
"2270";1300;69016,085274678;0;0;0;0,625650666273331;0,625650666273331;0,625650666273331;0,625650666273331;0,374349333726669;0,374349333726669;0,374349333726669;1382,47957215359;18,6556094926421
"2271";1300;206,598510917204;0;0;0;0,474039142352039;0,474039142352039;0,474039142352039;0,474039142352039;0,525960857647961;0,525960857647961;0,525960857647961;4,13715451385468;1,61194879446733
"2272";1300;297818,465338047;0;0;0;0,558457599225015;0,558457599225015;0,558457599225015;0,558457599225015;0,441542400774985;0,441542400774985;0,441542400774985;5964,10456485447;31,4172676064318
"2273";1300;3662,91776704489;0;0;0;0,590566748213537;0,590566748213537;0,590566748213537;0,590566748213537;0,409433251786463;0,409433251786463;0,409433251786463;73,3154441469847;5,61491341547561
"2274";1300;8938903,59426638;0;0;0;0,572982128619709;0,572982128619709;0,572982128619709;0,572982128619709;0,427017871380291;0,427017871380291;0,427017871380291;178822,766099107;123,363748566397
"2275";1300;37376,5664105664;0;0;0;0,54532857266596;0,54532857266596;0,54532857266596;0,54532857266596;0,45467142733404;0,45467142733404;0,45467142733404;748,407372699695;13,7174846244415
"2276";1300;1372,37357681641;0;0;0;0,456422975447956;0,456422975447956;0,456422975447956;0,456422975447956;0,543577024552044;0,543577024552044;0,543577024552044;27,4653061756039;3,43572705986078
"2277";1300;11091,7216240957;0;0;0;0,539890294066922;0,539890294066922;0,539890294066922;0,539890294066922;0,460109705933078;0,460109705933078;0,460109705933078;222,224853016692;8,5160572505296
"2278";1300;138772,75844088;0;0;0;0,580390405546062;0,580390405546062;0,580390405546062;0,580390405546062;0,419609594453938;0,419609594453938;0,419609594453938;2777,41651522575;23,1469764231497
"2279";1300;25,2630491557858;0;0;0;0,614148145826064;0,614148145826064;0,614148145826064;0,614148145826064;0,385851854173936;0,385851854173936;0,385851854173936;0,505984041625317;0,781386079258982
"2280";1300;2318427,21810558;0;0;0;0,509056284081921;0,509056284081921;0,509056284081921;0,509056284081921;0,490943715918079;0,490943715918079;0,490943715918079;46458,9813282975;69,0185358126651
"2281";1300;4404,99594730421;0;0;0;0,558746778925568;0,558746778925568;0,558746778925568;0,558746778925568;0,441253221074432;0,441253221074432;0,441253221074432;88,1865818707817;5,8104666573291
"2282";1300;1786153,30100791;0;0;0;0,484496633948955;0,484496633948955;0,484496633948955;0,484496633948955;0,515503366051046;0,515503366051046;0,515503366051046;35754,3967345612;61,1794493951492
"2283";1300;6485593,5845173;0;0;0;0,495530880383031;0,495530880383031;0,495530880383031;0,495530880383031;0,504469119616969;0,504469119616969;0,504469119616969;129846,396770595;102,6040770901
"2284";1300;161,540365207768;0;0;0;0,617368510109097;0,617368510109097;0,617368510109097;0,617368510109097;0,382631489890903;0,382631489890903;0,382631489890903;3,23413499657902;1,6434810631434
"2285";1300;2,42030614573791;0;0;0;0,651163467401987;0,651163467401987;0,651163467401987;0,651163467401987;0,348836532598013;0,348836532598013;0,348836532598013;0,0485223008626941;0,313583377417659
"2286";1300;7599261,0178478;0;0;0;0,591766424939534;0,591766424939534;0,591766424939534;0,591766424939534;0,408233575060466;0,408233575060466;0,408233575060466;152141,427875255;117,070664526266
"2287";1300;76675,700024915;0;0;0;0,595523055198981;0,595523055198981;0,595523055198981;0,595523055198981;0,404476944801019;0,404476944801019;0,404476944801019;1534,70169002631;19,0902152235542
"2288";1300;748,188198810526;0;0;0;0,639549437753102;0,639549437753102;0,639549437753102;0,639549437753102;0,360450562246898;0,360450562246898;0,360450562246898;14,9820684637408;3,10624332856911
"2289";1300;26729,0330393787;0;0;0;0,591062239935653;0,591062239935653;0,591062239935653;0,591062239935653;0,408937760064347;0,408937760064347;0,408937760064347;535,158653867459;12,3289733829941
"2290";1300;691643,527432167;0;0;0;0,52009888874621;0,52009888874621;0,52009888874621;0,52009888874621;0,47990111125379;0,47990111125379;0,47990111125379;13859,0403235293;42,9761380099387
"2291";1300;2620,6344517425;0;0;0;0,553979242997487;0,553979242997487;0,553979242997487;0,553979242997487;0,446020757002512;0,446020757002512;0,446020757002512;52,43443856872;4,80094815340564
"2292";1300;12396,5781443941;0;0;0;0,582188671305681;0,582188671305681;0,582188671305681;0,582188671305681;0,417811328694319;0,417811328694319;0,417811328694319;248,156492444796;9,15122707965148
"2293";1300;20842,5945308167;0;0;0;0,617090296455861;0,617090296455861;0,617090296455861;0,617090296455861;0,382909703544139;0,382909703544139;0,382909703544139;417,205914327373;11,4556991100166
"2294";1300;320,809434097832;0;0;0;0,56347641671062;0,56347641671062;0,56347641671062;0,56347641671062;0,43652358328938;0,43652358328938;0,43652358328938;6,41974527839887;2,07917991076977
"2295";1300;1235812,42085987;0;0;0;0,575799610410201;0,575799610410201;0,575799610410201;0,575799610410201;0,424200389589799;0,424200389589799;0,424200389589799;24748,0967112494;56,2012096203356
"2296";1300;220,110431404023;0;0;0;0,610946489584402;0,610946489584402;0,610946489584402;0,610946489584402;0,389053510415598;0,389053510415598;0,389053510415598;4,4074564423218;1,85772845917192
"2297";1300;0;0;0;0;0;0;0;0;0;0;0;0;NA
"2298";1300;17060,1316902299;0;0;0;0,615615419670686;0,615615419670686;0,615615419670686;0,615615419670686;0,384384580329314;0,384384580329314;0,384384580329314;341,672299515143;10,4029460929496
"2299";1300;147,406868736787;0;0;0;0,63366405050838;0,63366405050838;0,63366405050838;0,63366405050838;0,36633594949162;0,36633594949162;0,36633594949162;2,94954888138428;1,61120870501193
"2300";1300;578,517996286594;0;0;0;0,515114700450676;0,515114700450676;0,515114700450676;0,515114700450676;0,484885299549324;0,484885299549324;0,484885299549324;11,5812113375905;2,54925203654864
"2301";1300;168547,090067942;0;0;0;0,50524796488772;0,50524796488772;0,50524796488772;0,50524796488772;0,49475203511228;0,49475203511228;0,49475203511228;3375,457636597;24,3342156728303
"2302";1300;2735,60386428563;0;0;0;0,583016761752101;0,583016761752101;0,583016761752101;0,583016761752101;0,416983238247899;0,416983238247899;0,416983238247899;54,7565644615348;4,96438919935855
"2303";1300;885,439512331657;0;0;0;0,616571774993396;0,616571774993396;0,616571774993396;0,616571774993396;0,383428225006604;0,383428225006604;0,383428225006604;17,7404144778097;3,24980361316931
"2304";1300;3861,46622237935;0;0;0;0,578409077924111;0,578409077924111;0,578409077924111;0,578409077924111;0,421590922075889;0,421590922075889;0,421590922075889;77,3473283334509;5,70570194178269
"2305";1300;476219,89653028;0;0;0;0,553998959718212;0,553998959718212;0,553998959718212;0,553998959718212;0,446001040281788;0,446001040281788;0,446001040281788;9543,77922889841;38,1842075676251
"2306";1300;953870,800655187;0;0;0;0,54696937469499;0,54696937469499;0,54696937469499;0,54696937469499;0,45303062530501;0,45303062530501;0,45303062530501;19095,236662516;49,0604171418552
"2307";1300;3550,72954360325;0;0;0;0,581235512627169;0,581235512627169;0,581235512627169;0,581235512627169;0,418764487372831;0,418764487372831;0,418764487372831;71,1014752065366;5,4900848059673
"2308";1300;37152,0993303363;0;0;0;0,608261872268779;0,608261872268779;0,608261872268779;0,608261872268779;0,391738127731221;0,391738127731221;0,391738127731221;744,265583150685;14,3824734947836
"2309";1300;1538,91985497848;0;0;0;0,6344287608248;0,6344287608248;0,6344287608248;0,6344287608248;0,3655712391752;0,3655712391752;0,3655712391752;30,8182922478862;4,05254172911238
"2310";1300;982,584003663916;0;0;0;0,60326172188356;0,60326172188356;0,60326172188356;0,60326172188356;0,39673827811644;0,39673827811644;0,39673827811644;19,6802852404373;3,32309521903395
"2311";1300;18062,2656936745;0;0;0;0,513051420919903;0,513051420919903;0,513051420919903;0,513051420919903;0,486948579080097;0,486948579080097;0,486948579080097;361,95408707381;9,88264899448855
"2312";1300;4688,85337099623;0;0;0;0,485041400058546;0,485041400058546;0,485041400058546;0,485041400058546;0,514958599941454;0,514958599941454;0,514958599941454;93,9038314838565;5,73636161263234
"2313";1300;7261,26574346909;0;0;0;0,571038312585718;0,571038312585718;0,571038312585718;0,571038312585718;0,428961687414282;0,428961687414282;0,428961687414282;145,328696782799;7,25563476025387
"2314";1300;6,92647309873429;0;0;0;0,619576877672888;0,619576877672888;0,619576877672888;0,619576877672888;0,380423122327112;0,380423122327112;0,380423122327112;0,138742058334896;0,465119984717936
"2315";1300;1604,45899552915;0;0;0;0,562745107730403;0,562745107730403;0,562745107730403;0,562745107730403;0,437254892269597;0,437254892269597;0,437254892269597;32,1143152514323;3,98221398754402
"2316";1300;213,554110819456;0;0;0;0,429744590018105;0,429744590018105;0,429744590018105;0,429744590018105;0,570255409981895;0,570255409981895;0,570255409981895;4,27503131162278;1,59749005493749
"2317";1300;310881,659906684;0;0;0;0,562418381481169;0,562418381481169;0,562418381481169;0,562418381481169;0,437581618518831;0,437581618518831;0,437581618518831;6222,79865220383;31,9836231029023
"2318";1300;370,18024792549;0;0;0;0,415496424502387;0,415496424502387;0,415496424502387;0,415496424502387;0,584503575497613;0,584503575497613;0,584503575497613;7,41048965553943;1,96207070717787
"2319";1300;1266,73221484727;0;0;0;0,52211938655909;0,52211938655909;0,52211938655909;0,52211938655909;0,47788061344091;0,47788061344091;0,47788061344091;25,3737449427996;3,39672820397875
"2320";1300;1087,52648892217;0;0;0;0,661293054724068;0,661293054724068;0,661293054724068;0,661293054724068;0,338706945275932;0,338706945275932;0,338706945275932;21,7781238259286;3,64023862934136
"2321";1300;2574,64445054661;0;0;0;0,508572883919276;0,508572883919276;0,508572883919276;0,508572883919276;0,491427116080724;0,491427116080724;0,491427116080724;51,5033265264705;4,56785364309359
"2322";1300;7636,25173637199;0;0;0;0,540900161396437;0,540900161396437;0,540900161396437;0,540900161396437;0,459099838603563;0,459099838603563;0,459099838603563;152,902097142293;7,31014564274915
"2323";1300;19,6363671495945;0;0;0;0,51774064459995;0,51774064459995;0,51774064459995;0,51774064459995;0,48225935540005;0,48225935540005;0,48225935540005;0,393432787682321;0,659376480532922
"2324";1300;72983,0382234583;0;0;0;0,553402863859214;0,553402863859214;0,553402863859214;0,553402863859214;0,446597136140786;0,446597136140786;0,446597136140786;1461,50750428544;18,0005578424255
"2325";1300;586488,218310262;0;0;0;0,59560940793919;0,59560940793919;0,59560940793919;0,59560940793919;0,40439059206081;0,40439059206081;0,40439059206081;11735,7705826836;42,6813368328432
"2326";1300;2611,00056589155;0;0;0;0,551772133558652;0,551772133558652;0,551772133558652;0,551772133558652;0,448227866441348;0,448227866441348;0,448227866441348;52,3112594395585;4,69768778363253
"2327";1300;3902,68941390866;0;0;0;0,574262539079063;0,574262539079063;0,574262539079063;0,574262539079063;0,425737460920937;0,425737460920937;0,425737460920937;78,1339293296816;5,7484752491832
"2328";1300;401,554172151843;0;0;0;0,579235701443191;0,579235701443191;0,579235701443191;0,579235701443191;0,420764298556809;0,420764298556809;0,420764298556809;8,03569274830865;2,30149792875619
"2329";1300;118647,836062206;0;0;0;0,575380091914196;0,575380091914196;0,575380091914196;0,575380091914196;0,424619908085804;0,424619908085804;0,424619908085804;2376,24502680099;22,5420746798121
"2330";1300;396797,663327083;0;0;0;0,518055014092069;0,518055014092069;0,518055014092069;0,518055014092069;0,481944985907931;0,481944985907931;0,481944985907931;7944,47494478181;34,050358712322
"2331";1300;629,808072190368;0;0;0;0,529260137515033;0,529260137515033;0,529260137515033;0,529260137515033;0,470739862484967;0,470739862484967;0,470739862484967;12,6148207882475;2,58296070159883
"2332";1300;3954177,03656759;0;0;0;0,509048554458008;0,509048554458008;0,509048554458008;0,509048554458008;0,490951445541992;0,490951445541992;0,490951445541992;79123,1147518942;83,6601133261267
"2333";1300;156,490119914632;0;0;0;0,612102105399525;0,612102105399525;0,612102105399525;0,612102105399525;0,387897894600475;0,387897894600475;0,387897894600475;3,13437722233504;1,6205719737846
"2334";1300;1037741,9257704;0;0;0;0,564277212928999;0,564277212928999;0,564277212928999;0,564277212928999;0,435722787071001;0,435722787071001;0,435722787071001;20761,7881474159;52,0644492555966
"2335";1300;158698,441940537;0;0;0;0,588415436199881;0,588415436199881;0,588415436199881;0,588415436199881;0,411584563800118;0,411584563800118;0,411584563800118;3175,88437103566;24,8182429362058
"2336";1300;3219495,4780556;0;0;0;0,521075306398571;0,521075306398571;0,521075306398571;0,521075306398571;0,478924693601429;0,478924693601429;0,478924693601429;64451,5024204464;79,3096326404046
"2337";1300;865942,746659349;0;0;0;0,503643258911088;0,503643258911088;0,503643258911088;0,503643258911088;0,496356741088912;0,496356741088912;0,496356741088912;17326,2947436758;46,0059258766096
"2338";1300;3412257,01001259;0;0;0;0,597889832516734;0,597889832516734;0,597889832516734;0,597889832516734;0,402110167483266;0,402110167483266;0,402110167483266;68294,4450731149;85,9317235111402
"2339";1300;1250,11471109101;0;0;0;0,596416579068718;0,596416579068718;0,596416579068718;0,596416579068718;0,403583420931282;0,403583420931282;0,403583420931282;25,0081656805053;3,66633554088345
"2340";1300;16732,2113994382;0;0;0;0,546742541822876;0,546742541822876;0,546742541822876;0,546742541822876;0,453257458177124;0,453257458177124;0,453257458177124;335,06486849517;9,9665911663358
"2341";1300;52,8478806944986;0;0;0;0,487417844488915;0,487417844488915;0,487417844488915;0,487417844488915;0,512582155511085;0,512582155511085;0,512582155511085;1,05770074878474;0,958613122675067
"2342";1300;5329936,17519914;0;0;0;0,479854159634689;0,479854159634689;0,479854159634689;0,479854159634689;0,520145840365311;0,520145840365311;0,520145840365311;106719,679251113;94,5110938717013
"2343";1300;2991,45163551771;0;0;0;0,545649536332138;0,545649536332139;0,545649536332139;0,545649536332139;0,454350463667862;0,454350463667862;0,454350463667862;59,8309221063238;4,99976628491667
"2344";1300;26935,4417584632;0;0;0;0,572937692594638;0,572937692594638;0,572937692594638;0,572937692594638;0,427062307405362;0,427062307405362;0,427062307405362;539,205180993196;12,2406913800235
"2345";1300;172,721035296908;0;0;0;0,589889713673456;0,589889713673456;0,589889713673456;0,589889713673456;0,410110286326544;0,410110286326544;0,410110286326544;3,45700830627918;1,62099952501072
"2346";1300;48426,3293757556;0;0;0;0,589317795480595;0,589317795480595;0,589317795480595;0,589317795480595;0,410682204519405;0,410682204519405;0,410682204519405;970,627880987723;15,5245514450729
"2347";1300;16880,7839226049;0;0;0;0,630172635542695;0,630172635542695;0,630172635542695;0,630172635542695;0,369827364457306;0,369827364457306;0,369827364457306;337,88968173622;10,6464114088089
"2348";1300;114,271222913942;0;0;0;0,618640668988664;0,618640668988664;0,618640668988664;0,618640668988664;0,381359331011336;0,381359331011336;0,381359331011336;2,28669359653017;1,42338549641681
"2349";1300;29803,5196442402;0;0;0;0,60402690557049;0,604026905570491;0,604026905570491;0,604026905570491;0,39597309442951;0,39597309442951;0,39597309442951;596,662798600012;13,1891347490655
"2350";1300;8488,07794609115;0;0;0;0,618811709917687;0,618811709917687;0,618811709917687;0,618811709917687;0,381188290082313;0,381188290082313;0,381188290082313;169,906629376744;8,09536858381582
"2351";1300;120,177309023923;0;0;0;0,698420950192374;0,698420950192374;0,698420950192374;0,698420950192374;0,301579049807626;0,301579049807626;0,301579049807626;2,40608334028526;1,54898870564308
"2352";1300;29841,3938437613;0;0;0;0,512744680367207;0,512744680367207;0,512744680367207;0,512744680367207;0,487255319632793;0,487255319632793;0,487255319632793;597,445610971023;12,0797669204975
"2353";1300;8105,71048785117;0;0;0;0,547718457370907;0,547718457370907;0,547718457370907;0,547718457370907;0,452281542629093;0,452281542629093;0,452281542629093;162,36703175448;7,46316193763378
"2354";1300;29248,9781949439;0;0;0;0,57475514321752;0,57475514321752;0,57475514321752;0,57475514321752;0,42524485678248;0,42524485678248;0,42524485678248;585,207639112861;12,43132455524
"2355";1300;476696,771797022;0;0;0;0,455160071141841;0,455160071141841;0,455160071141841;0,455160071141841;0,544839928858159;0,544839928858159;0,544839928858159;9541,57927649921;35,0690215698428
"2356";1300;138,694586687513;0;0;0;0,647972206249304;0,647972206249304;0,647972206249304;0,647972206249304;0,352027793750696;0,352027793750696;0,352027793750696;2,77749837482102;1,5753387523254
"2357";1300;49475,0759603019;0;0;0;0,540276800619042;0,540276800619042;0,540276800619042;0,540276800619042;0,459723199380958;0,459723199380958;0,459723199380958;990,754720484333;15,1305093016133
"2358";1300;3945,20565390107;0;0;0;0,55771453057688;0,55771453057688;0,55771453057688;0,55771453057688;0,44228546942312;0,44228546942312;0,44228546942312;78,9339007588414;5,67086831024613
"2359";1300;19259,7251682407;0;0;0;0,498378497581772;0,498378497581772;0,498378497581772;0,498378497581772;0,501621502418228;0,501621502418228;0,501621502418228;385,52060311383;10,0530022347709
"2360";1300;2509,72555712289;0;0;0;0,560984388144948;0,560984388144948;0,560984388144948;0,560984388144948;0,439015611855052;0,439015611855052;0,439015611855052;50,2331612052596;4,76541764939906
"2361";1300;669,822038733178;0;0;0;0,49170415144222;0,49170415144222;0,49170415144222;0,49170415144222;0,50829584855778;0,50829584855778;0,50829584855778;13,425234498096;2,65983812870976
"2362";1300;206,878558210313;0;0;0;0,567803192544653;0,567803192544653;0,567803192544653;0,567803192544653;0,432196807455347;0,432196807455347;0,432196807455347;4,14495576126965;1,75765561121356
"2363";1300;30303,7097216418;0;0;0;0,542598430718257;0,542598430718257;0,542598430718257;0,542598430718257;0,457401569281743;0,457401569281743;0,457401569281743;606,504253104707;12,572338449786
