"w","sum_pop","prop_immune","prop_inf","pF","pfKid","pfSub","pfAdu","pmKid","pmSub","pmAdu","pop_growth","set"
1300,21.0125922027166,0,0,0.575706522877969,0.106354104200332,0.0924844691990563,0.37686794947858,0.106354104200332,0.0924844691990563,0.225454903722642,0.420251844054331,37
1300,4.81948437007978,0,0,0.548448538127679,0.0906788400823916,0.083255811601542,0.374513886443745,0.0906788400823916,0.083255811601542,0.277616810188387,0.0963896874015956,38
1300,217.713575559892,0,0,0.575504431023028,0.10013479789996,0.0876422998552583,0.38772733326781,0.10013479789996,0.0876422998552583,0.236718471221754,4.35427151119784,39
1300,28.874883029705,0,0,0.539006192999472,0.11229171122349,0.10236903072527,0.324345451050711,0.11229171122349,0.10236903072527,0.246333065051768,0.5774976605941,40
1300,3273.7032799921,0,0,0.632994712424337,0.0962113598571266,0.0776196752378094,0.459163677329401,0.0962113598571266,0.0776196752378094,0.193174252480727,65.4740655998419,41
1300,1716.60652016109,0,0,0.611395015223947,0.0956765213783793,0.0808426485733665,0.434875845272201,0.0956765213783793,0.0808426485733665,0.212085814824307,34.3321304032218,42
1300,5681.9403958406,0,0,0.552868222282918,0.111900319167251,0.0938889614353687,0.347078941680298,0.111900319167251,0.0938889614353687,0.241342497114462,113.638807916812,43
1300,1122.53024114573,0,0,0.558630385582536,0.114466949196288,0.093697613077633,0.350465823308615,0.114466949196288,0.093697613077633,0.233205052143543,22.4506048229145,44
1300,606.65143962448,0,0,0.598134895954825,0.0950073142600603,0.0791424570651021,0.423985124629663,0.0950073142600603,0.0791424570651021,0.227715332720012,12.1330287924896,45
1300,60.7717249402874,0,0,0.576231638821303,0.0954560768799068,0.0818079505564389,0.398967611384957,0.0954560768799068,0.0818079505564389,0.246504333742351,1.21543449880575,46
1300,10557.3813100163,0,0,0.596931043252515,0.118914998070278,0.0913397360811594,0.386676309101077,0.118914998070278,0.0913397360811594,0.192814222596047,211.147626200326,47
1300,415.061319271562,0,0,0.606858560781224,0.0896411351567447,0.0775718575748942,0.439645568049585,0.0896411351567447,0.0775718575748942,0.225928446487137,8.30122638543124,48
1300,17731.4020599921,0,0,0.561378219452858,0.113595573687213,0.0921233080033682,0.355659337762277,0.113595573687213,0.0921233080033682,0.232902898856561,354.628041199842,49
1300,71.0693478276304,0,0,0.543747634479451,0.103848583182992,0.0949346329965986,0.344964418299861,0.103848583182992,0.0949346329965986,0.257469149340958,1.42138695655261,50
1300,282.711920330891,0,0,0.603713449747658,0.109856497620725,0.0935188370093293,0.400338115117604,0.109856497620725,0.0935188370093293,0.192911215622287,5.65423840661782,51
1300,119287.135043735,0,0,0.577418172332783,0.115420116337727,0.0915105285615442,0.370487527433512,0.115420116337727,0.0915105285615442,0.215651182767946,2385.74270087471,52
1300,2.06482891660396,0,0,0.536353313270791,0.0911793558875581,0.086201252270635,0.358972705112598,0.0911793558875581,0.086201252270635,0.286266078571016,0.0412965783320792,53
1300,99.0589343210722,0,0,0.609178386146212,0.106691141320066,0.0895825354688138,0.412904709357333,0.106691141320066,0.0895825354688138,0.194547937064908,1.98117868642144,54
1300,64.1807340274976,0,0,0.626816420234682,0.0932749864752931,0.0798323208751587,0.45370911288423,0.0932749864752931,0.0798323208751587,0.200076272414866,1.28361468054995,55
1300,161.628984467488,0,0,0.613285291420171,0.114691000077555,0.094126398780076,0.40446789256254,0.114691000077555,0.094126398780076,0.177897309722199,3.23257968934977,56
1300,0,0,0,0,0,0,0,0,0,0,0,57
1300,43.8310918437454,0,0,0.570350085840205,0.103011920685269,0.0884768870377677,0.378861278117168,0.103011920685269,0.0884768870377677,0.238161106436758,0.876621836874908,58
1300,648.581225514597,0,0,0.571887620922752,0.121935721490536,0.0960932661490989,0.353858633283117,0.121935721490536,0.0960932661490989,0.210083391437613,12.9716245102919,59
1300,1.78364697652222,0,0,0.55089169683471,0.110235559679289,0.0975676180070974,0.343088519148323,0.110235559679289,0.0975676180070974,0.241305125478904,0.0356729395304445,60
1300,25.5119390202986,0,0,0.550007441308815,0.106715305004045,0.0966984748657388,0.346593661439031,0.106715305004045,0.0966984748657388,0.246578778821402,0.510238780405973,61
1300,210.840162411695,0,0,0.548446810929041,0.100189572224837,0.0876788371249399,0.360578401579265,0.100189572224837,0.0876788371249399,0.263684779721182,4.2168032482339,62
1300,361.772741531333,0,0,0.609556439973683,0.116806446774083,0.0925311336130392,0.40021885958656,0.116806446774083,0.0925311336130392,0.181105979639194,7.23545483062666,63
1300,38.5442946558488,0,0,0.590246462742084,0.0915237473591228,0.080233607444106,0.418489107938855,0.0915237473591228,0.080233607444106,0.237996182454687,0.770885893116976,64
1300,4.14779397276015,0,0,0.5101481195513,0.107982564410884,0.097411383416564,0.304754171723852,0.107982564410884,0.097411383416564,0.284457932621252,0.082955879455203,65
1300,12170.4496432648,0,0,0.607381979759179,0.117497168188626,0.0931450154944083,0.396739796076145,0.117497168188626,0.0931450154944083,0.181975836557786,243.408992865296,66
1300,0,0,0,0,0,0,0,0,0,0,0,67
1300,6211.69838351577,0,0,0.55362501150731,0.116785715087449,0.0958931466626721,0.340946149757189,0.116785715087449,0.0958931466626721,0.233696126742569,124.233967670315,68
1300,15.6930372089316,0,0,0.564943492831923,0.0902518913353081,0.0869903962223156,0.387701205274299,0.0902518913353081,0.0869903962223156,0.257814219610454,0.313860744178631,69
1300,133.620714337236,0,0,0.589952518026103,0.115325813462217,0.0976606162117808,0.376966088352105,0.115325813462217,0.0976606162117808,0.197061052299899,2.67241428674472,70
1300,12513.4263841217,0,0,0.585315524222308,0.115089190118995,0.08907467995601,0.381151654147303,0.115089190118995,0.08907467995601,0.210520605702687,250.268527682434,71
1300,2.38882834065293,0,0,0.552338243419349,0.084857309868121,0.0815423585567216,0.385938574994506,0.084857309868121,0.0815423585567216,0.281262088155808,0.0477765668130586,72
1300,0,0,0,0,0,0,0,0,0,0,0,73
1300,152.340079781236,0,0,0.590591022202384,0.11182395510539,0.0954180003745752,0.383349066722419,0.11182395510539,0.0954180003745752,0.202167022317651,3.04680159562473,74
1300,107.898957567747,0,0,0.561928596005853,0.104003766002663,0.0918743778290201,0.36605045217417,0.104003766002663,0.0918743778290201,0.242193260162463,2.15797915135494,75
1300,0,0,0,0,0,0,0,0,0,0,0,76
1300,2.102649658024,0,0,0.562277437684733,0.0894045534265274,0.0799795285334346,0.392893355724771,0.0894045534265274,0.0799795285334346,0.268338480355305,0.0420529931604799,77
1300,9.89334351944122,0,0,0.607838064588008,0.096744705916626,0.0879003296156739,0.423193029055708,0.096744705916626,0.0879003296156739,0.207516899879692,0.197866870388824,78
1300,181.879046134291,0,0,0.558464395019978,0.111929894660565,0.091104115715381,0.355430384644032,0.111929894660565,0.091104115715381,0.238501594604075,3.63758092268582,79
1300,160.619643123955,0,0,0.535631812185816,0.105370013629279,0.0930526673404787,0.337209131216058,0.105370013629279,0.0930526673404787,0.265945506844426,3.2123928624791,80
1300,5005.80970880158,0,0,0.611213857959239,0.107172567831644,0.0854606724504631,0.418580617677132,0.107172567831644,0.0854606724504631,0.196152901758654,100.116194176032,81
1300,13.9485447877227,0,0,0.592472872422329,0.113439329887533,0.0971453767588007,0.381888165775996,0.113439329887533,0.0971453767588007,0.196942420931337,0.278970895754454,82
1300,4.38163507041594,0,0,0.558660367075051,0.117810991745341,0.103722741307473,0.337126634022237,0.117810991745341,0.103722741307473,0.219805899872134,0.0876327014083189,83
1300,0,0,0,0,0,0,0,0,0,0,0,84
1300,296.896554040834,0,0,0.600021826163394,0.0952648933210309,0.0839581208656984,0.420798811976665,0.0952648933210309,0.0839581208656984,0.220755159649877,5.93793108081667,85
1300,2.67176940888075,0,0,0.506712113336024,0.107728066582599,0.0981920047005191,0.300792042052906,0.107728066582599,0.0981920047005191,0.287367815380858,0.053435388177615,86
1300,2.28316240807896,0,0,0.550226501415146,0.0992396963020899,0.0922906771374556,0.3586961279756,0.0992396963020899,0.0922906771374556,0.258243125145309,0.0456632481615791,87
1300,71.5672638863162,0,0,0.584120705201355,0.10050612311312,0.088619483935355,0.39499509815288,0.10050612311312,0.088619483935355,0.22675368775017,1.43134527772632,88
1300,0,0,0,0,0,0,0,0,0,0,0,89
1300,25.8190068697017,0,0,0.618270203166749,0.102129128575403,0.0889111949135354,0.427229879677811,0.102129128575403,0.0889111949135354,0.190689473344313,0.516380137394035,90
1300,377.362129425928,0,0,0.616272420411577,0.103132019274894,0.0859558095907911,0.427184591545892,0.103132019274894,0.0859558095907911,0.194639750722738,7.54724258851856,91
1300,1346.59084543488,0,0,0.590926581108528,0.119232864991679,0.0976684225275327,0.374025293589317,0.119232864991679,0.0976684225275327,0.19217213137226,26.9318169086975,92
1300,1.56915069549171,0,0,0.586146293374019,0.101702252844403,0.0916837401909102,0.392760300338706,0.101702252844403,0.0916837401909102,0.220467713590667,0.0313830139098342,93
1300,59581.835441657,0,0,0.562535914353698,0.117963601650415,0.0941542516589949,0.350418061044288,0.117963601650415,0.0941542516589949,0.225346232336892,1191.63670883314,94
1300,10.5945782397447,0,0,0.565388635727564,0.103894493899516,0.0891713489816961,0.372322792846352,0.103894493899516,0.0891713489816961,0.241545521391224,0.211891564794895,95
1300,8229.14786194084,0,0,0.575665118493893,0.108567786971647,0.0922529666389247,0.374844364883322,0.108567786971647,0.0922529666389247,0.223514127895536,164.582957238817,96
1300,57.8710087107785,0,0,0.549735880956327,0.112025971544107,0.0953288719111077,0.342381037501113,0.112025971544107,0.0953288719111077,0.242909275588458,1.15742017421557,97
1300,4.30176009405409,0,0,0.560690051780068,0.106919589888233,0.0929629030205302,0.360807558871304,0.106919589888233,0.0929629030205302,0.239427455311169,0.0860352018810818,98
1300,0,0,0,0,0,0,0,0,0,0,0,99
1300,20.6626818064469,0,0,0.566703614330342,0.102611340998606,0.0937881532208577,0.370304120110878,0.102611340998606,0.0937881532208577,0.236896891450195,0.413253636128938,100
1300,76.7255095940003,0,0,0.571653852952707,0.0874452879008239,0.0763047111775229,0.40790385387436,0.0874452879008239,0.0763047111775229,0.264596147968946,1.53451019188001,101
1300,3255.73004668065,0,0,0.628258877309981,0.104829989149255,0.0877995798549449,0.435629308305782,0.104829989149255,0.0877995798549449,0.179111553685819,65.1146009336129,102
1300,2453.2028067859,0,0,0.595915457566613,0.107519594999828,0.0926841933146159,0.39571166925217,0.107519594999828,0.0926841933146159,0.203880754118943,49.0640561357179,103
1300,15.4865486460069,0,0,0.599033124799851,0.100430921781474,0.086959610826172,0.411642592192206,0.100430921781474,0.086959610826172,0.213576342592503,0.309730972920138,104
1300,9098.90948600544,0,0,0.568556746277428,0.117111830843376,0.092413267829594,0.359031647604459,0.117111830843376,0.092413267829594,0.221918155049602,181.978189720109,105
1300,42339.654307092,0,0,0.586944668922664,0.10691694227959,0.0860644611208825,0.393963265522191,0.10691694227959,0.0860644611208825,0.220073927676864,846.793086141839,106
1300,60.293245361933,0,0,0.581855556226889,0.120805055105863,0.101416553886245,0.35963394723478,0.120805055105863,0.101416553886245,0.195922834781003,1.20586490723866,107
1300,6834.08951003655,0,0,0.596880325760611,0.107209837809833,0.0837859657913078,0.40588452215947,0.107209837809833,0.0837859657913078,0.212123870638249,136.681790200731,108
1300,406.340628825053,0,0,0.566127027240411,0.104465173717488,0.0891166756911026,0.372545177831821,0.104465173717488,0.0891166756911026,0.240291123350998,8.12681257650105,109
1300,7.53623187986999,0,0,0.585593880173338,0.100100622626915,0.0881456026119507,0.397347654934471,0.100100622626915,0.0881456026119507,0.226159894587796,0.1507246375974,110
1300,50.0376507387609,0,0,0.583940517824494,0.0968923338620491,0.0834030955715142,0.403645088390931,0.0968923338620491,0.0834030955715142,0.235764052741943,1.00075301477522,111
1300,3620.31867760408,0,0,0.57349862666283,0.114200002491936,0.0946163519110663,0.364682272259827,0.114200002491936,0.0946163519110663,0.217685018934168,72.4063735520815,112
1300,81.1995448620616,0,0,0.555654852659104,0.104625255985176,0.0921388378469592,0.358890758826969,0.104625255985176,0.0921388378469592,0.24758105350876,1.62399089724123,113
1300,0,0,0,0,0,0,0,0,0,0,0,114
1300,317.098480376175,0,0,0.57189097035858,0.117497520328178,0.0954206556996419,0.35897279433076,0.117497520328178,0.0954206556996419,0.2151908536136,6.34196960752349,115
1300,12.8668108635374,0,0,0.609618164601368,0.106551484189304,0.0934196711828979,0.409647009229166,0.106551484189304,0.0934196711828979,0.19041068002643,0.257336217270748,116
1300,0,0,0,0,0,0,0,0,0,0,0,117
1300,104.473478752035,0,0,0.553939112043409,0.0972773742287312,0.0871647131767994,0.369497024637878,0.0972773742287312,0.0871647131767994,0.261618800551061,2.0894695750407,118
1300,0,0,0,0,0,0,0,0,0,0,0,119
1300,2223.66476558253,0,0,0.544574099562871,0.109628325340451,0.0928182728643989,0.342127501358021,0.109628325340451,0.0928182728643989,0.252979302232279,44.4732953116506,120
1300,487.853876121089,0,0,0.566113446661126,0.110092333883907,0.0874906286945914,0.368530484082628,0.110092333883907,0.0874906286945914,0.236303590760376,9.75707752242177,121
1300,58.6044184110259,0,0,0.617605088680141,0.0975841729315465,0.0844798324617041,0.43554108328689,0.0975841729315465,0.0844798324617041,0.200330905926609,1.17208836822052,122
1300,248.513411499854,0,0,0.554634409868163,0.105878342021385,0.0922941357128346,0.356461932133944,0.105878342021385,0.0922941357128346,0.247193112397617,4.97026822999708,123
1300,52.5934455025914,0,0,0.626634437748286,0.0983790761575743,0.0859863238943983,0.442269037696314,0.0983790761575743,0.0859863238943983,0.189000162199741,1.05186891005183,124
1300,22.9990117726675,0,0,0.603660624626177,0.106588507963248,0.0918407112004446,0.405231405462484,0.106588507963248,0.0918407112004446,0.197910156210131,0.45998023545335,125
1300,38.8695214271625,0,0,0.51698442281114,0.0963870936565795,0.0889230819301969,0.331674247224364,0.0963870936565795,0.0889230819301969,0.297705401602084,0.777390428543251,126
1300,25.231964902815,0,0,0.574043074580918,0.106714419363008,0.094560987412768,0.372767667805142,0.106714419363008,0.094560987412768,0.224681518643307,0.5046392980563,127
1300,111.955608224134,0,0,0.574770940921971,0.108096623616093,0.0933645067001752,0.373309810605703,0.108096623616093,0.0933645067001752,0.223767928761761,2.23911216448267,128
1300,211.763039605802,0,0,0.574593957667496,0.117092788255117,0.100485397003917,0.357015772408461,0.117092788255117,0.100485397003917,0.207827857073469,4.23526079211603,129
1300,29.663438651332,0,0,0.598890991667514,0.103166738754707,0.0875852389008731,0.408139014011934,0.103166738754707,0.0875852389008731,0.210357030676907,0.59326877302664,130
1300,286.837785825977,0,0,0.569216392306348,0.0998320964454802,0.0867892602544569,0.382595035606411,0.0998320964454802,0.0867892602544569,0.244162250993715,5.73675571651954,131
1300,0,0,0,0,0,0,0,0,0,0,0,132
1300,1.01468216943758,0,0,0.589125601388685,0.0936428564777333,0.0861644520056433,0.409318292905308,0.0936428564777333,0.0861644520056433,0.231067090127939,0.0202936433887516,133
1300,426.104975049385,0,0,0.523964792719045,0.109699694129312,0.0950219965924757,0.319243101997257,0.109699694129312,0.0950219965924757,0.271313516559167,8.52209950098769,134
1300,634.079909656258,0,0,0.558193032832382,0.118328282468092,0.0944567248023355,0.345408025561955,0.118328282468092,0.0944567248023355,0.229021959897191,12.6815981931252,135
1300,68.0095383547764,0,0,0.590531013586844,0.109225429785733,0.0949664913149174,0.386339092486194,0.109225429785733,0.0949664913149174,0.205277065312506,1.36019076709553,136
1300,10.6815279640378,0,0,0.568885387425408,0.0998642696308024,0.0870769867747889,0.381944131019817,0.0998642696308024,0.0870769867747889,0.244173356169001,0.213630559280755,137
1300,60.0455222371599,0,0,0.552028044821151,0.10527183637213,0.0937460299214942,0.353010178527526,0.10527183637213,0.0937460299214942,0.248954088885225,1.2009104447432,138
1300,46.9231678119221,0,0,0.518771370331799,0.101821700109381,0.087962245190549,0.328987425031869,0.101821700109381,0.087962245190549,0.291444684368271,0.938463356238442,139
1300,145.313185176091,0,0,0.609342714579589,0.105966153863646,0.088790668818289,0.414585891897654,0.105966153863646,0.088790668818289,0.195900462738476,2.90626370352182,140
1300,20.6677620975432,0,0,0.559703919915917,0.103666573353727,0.0892478419326497,0.366789504629541,0.103666573353727,0.0892478419326497,0.247381664797707,0.413355241950865,141
1300,10.1683249430259,0,0,0.580014733354788,0.111520355900528,0.100721180043232,0.367773197411027,0.111520355900528,0.100721180043232,0.207743730701452,0.203366498860518,142
1300,150294.676362307,0,0,0.582899584190934,0.121702503423929,0.09688405934186,0.364313021425146,0.121702503423929,0.09688405934186,0.198513853043277,3005.89352724615,143
1300,18.7496685557231,0,0,0.544726677810452,0.108356039011177,0.0964564567049359,0.339914182094338,0.108356039011177,0.0964564567049359,0.250460826473435,0.374993371114463,144
1300,47.7215289806472,0,0,0.603691175450122,0.0983261128041879,0.0855752069728101,0.419789855673124,0.0983261128041879,0.0855752069728101,0.21240750477288,0.954430579612944,145
1300,2248.45051250035,0,0,0.591170598712882,0.103359433035222,0.0879633468196692,0.399847818857991,0.103359433035222,0.0879633468196692,0.217506621432227,44.9690102500071,146
1300,23.1871727605571,0,0,0.571396749681402,0.101955757674417,0.0903173358963091,0.379123656110676,0.101955757674417,0.0903173358963091,0.236330156747872,0.463743455211142,147
1300,2477.05109533381,0,0,0.619258261701132,0.103856921375328,0.0866265769285371,0.428774763397267,0.103856921375328,0.0866265769285371,0.190258239995003,49.5410219066762,148
1300,1618.00954383105,0,0,0.57780829755163,0.118232841926448,0.0997686284566752,0.359806827168507,0.118232841926448,0.0997686284566752,0.204190232065247,32.3601908766209,149
1300,260.246163944378,0,0,0.583207239112188,0.121013858141092,0.0951107531986774,0.367082627772418,0.121013858141092,0.0951107531986774,0.200668149548042,5.20492327888757,150
1300,438.45678511534,0,0,0.554568331774641,0.100514737179982,0.0876537510594229,0.366399843535236,0.100514737179982,0.0876537510594229,0.257263179985954,8.76913570230679,151
1300,0,0,0,0,0,0,0,0,0,0,0,152
1300,1381.17218877996,0,0,0.552825818965336,0.116385747200453,0.0999234080258052,0.336516663739078,0.116385747200453,0.0999234080258052,0.230865025808406,27.6234437755992,153
1300,43.8049825597214,0,0,0.544466831088935,0.106057833613875,0.0967457579245603,0.3416632395505,0.106057833613875,0.0967457579245603,0.25272957737263,0.876099651194428,154
1300,3049.95273440732,0,0,0.572326551146938,0.0989894421119687,0.0835425053249755,0.389794603709994,0.0989894421119687,0.0835425053249755,0.245141501416117,60.9990546881465,155
1300,4.73974590911815,0,0,0.558866778728335,0.0899331779397028,0.083794991785449,0.385138609003183,0.0899331779397028,0.083794991785449,0.267405051546513,0.094794918182363,156
1300,799.677426582566,0,0,0.599862347934278,0.093742855461915,0.082122544470625,0.423996948001738,0.093742855461915,0.082122544470625,0.224272252133182,15.9935485316513,157
1300,1.90646726610392,0,0,0.576498718812783,0.106265703054219,0.0955384521315986,0.374694563626965,0.106265703054219,0.0955384521315986,0.2216971260014,0.0381293453220785,158
1300,166.554476760032,0,0,0.57417305901549,0.122242274034731,0.0981523911818372,0.353778393798922,0.122242274034731,0.0981523911818372,0.205432275767942,3.33108953520064,159
1300,2475.61440197858,0,0,0.572101224306174,0.110356636437185,0.0915312363837145,0.370213351485274,0.110356636437185,0.0915312363837145,0.226010902872927,49.5122880395717,160
1300,16.9170350570849,0,0,0.571158155348558,0.106092210553202,0.0920941278559267,0.372971816939429,0.106092210553202,0.0920941278559267,0.230655506242313,0.338340701141699,161
1300,0,0,0,0,0,0,0,0,0,0,0,162
1300,507.41153964857,0,0,0.567884508387432,0.106893876305706,0.0921959212333505,0.368794710848375,0.106893876305706,0.0921959212333505,0.233025694073512,10.1482307929714,163
1300,1103.61430201461,0,0,0.536185190886884,0.112227172830124,0.0971817777756908,0.326776240281069,0.112227172830124,0.0971817777756908,0.254405858507301,22.0722860402923,164
1300,163.93105274619,0,0,0.577692534330769,0.113877149904516,0.096273300023181,0.367542084403072,0.113877149904516,0.096273300023181,0.212157015741534,3.2786210549238,165
1300,7.24675735201647,0,0,0.569172854166376,0.0937452490021927,0.0878192048541439,0.387608400310039,0.0937452490021927,0.0878192048541439,0.249262691977288,0.144935147040329,166
1300,0,0,0,0,0,0,0,0,0,0,0,167
1300,293.849816936895,0,0,0.562055090126555,0.119029721802912,0.0997037921638136,0.34332157615983,0.119029721802912,0.0997037921638136,0.219211395906719,5.87699633873789,168
1300,735.571378196471,0,0,0.59571617535829,0.0933002856908284,0.080225225041828,0.422190664625634,0.0933002856908284,0.080225225041828,0.230758313909053,14.7114275639294,169
1300,112.488207717272,0,0,0.558862198075984,0.110364366926722,0.0940500288669834,0.354447802282278,0.110364366926722,0.0940500288669834,0.236723406130311,2.24976415434544,170
1300,48.1707553643312,0,0,0.598511148893821,0.10886903340567,0.0953665634730745,0.394275552015076,0.10886903340567,0.0953665634730745,0.197253254227434,0.963415107286624,171
1300,244.821912036262,0,0,0.578215885027547,0.111615948896323,0.0915306553154796,0.375069280815744,0.111615948896323,0.0915306553154796,0.21863751076065,4.89643824072524,172
1300,1.1417270914295,0,0,0.556746341056872,0.110093143372594,0.101910541849895,0.344742655834382,0.110093143372594,0.101910541849895,0.231249973720639,0.02283454182859,173
1300,0,0,0,0,0,0,0,0,0,0,0,174
1300,1352.20619573637,0,0,0.576739580374472,0.117541895160775,0.0933412094470939,0.365856475766603,0.117541895160775,0.0933412094470939,0.21237731501766,27.0441239147273,175
1300,0,0,0,0,0,0,0,0,0,0,0,176
1300,62959.3524294562,0,0,0.579564903412157,0.120595899358446,0.0949222739903659,0.364046730063345,0.120595899358446,0.0949222739903659,0.204916923239031,1259.18704858912,177
1300,1.25592445171937,0,0,0.60789980383212,0.097134417366474,0.0905720215893166,0.420193364876329,0.097134417366474,0.0905720215893166,0.204393757212089,0.0251184890343875,178
1300,1.46644775147616,0,0,0.516556080216834,0.103619417577831,0.0970064032050254,0.315930259433977,0.103619417577831,0.0970064032050254,0.282818099000309,0.0293289550295233,179
1300,20.7595652779489,0,0,0.573339096902913,0.105673670922973,0.096256989923762,0.371408436056178,0.105673670922973,0.096256989923762,0.224730242250352,0.415191305558977,180
1300,834.062668528492,0,0,0.585927947683126,0.104231887284964,0.0843198005343014,0.397376259863861,0.104231887284964,0.0843198005343014,0.225520364497609,16.6812533705698,181
